0 smallestJava0 instructorSolution_000 8 8
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
85 smallestJava175 f94e261284a925b931cca5a89f73ae19039f2699f0416d5e4e7e673bb7a2c746760ae35adf47cfa94ad5af1623209b17a0e53c1300d3771c5b0b0cada1561d3f_005 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
86 smallestJava176 fe9d5fb933c758c2cbbd859e3ecbd2d2eaecc2843b57cfd97da99af24de59f189a144d13ce81ec585d7c2f7367f70c0fb2aec8269eed1fd8380def614817ef7c_001 8 8
21.0 21.0 21.0 21.0 21.0 
21.0 21.0 21.0 21.0 22.0 
21.0 21.0 21.0 21.0 22.0 
87 smallestJava177 fe9d5fb933c758c2cbbd859e3ecbd2d2eaecc2843b57cfd97da99af24de59f189a144d13ce81ec585d7c2f7367f70c0fb2aec8269eed1fd8380def614817ef7c_006 8 8
6.0 6.0 6.0 6.0 6.0 
24.0 24.0 25.0 25.5 26.2 
49.0 51.5 52.333333333333336 52.75 54.0 
88 smallestJava18 2694af73c71cb375afbf48eafad870d9f8d0e2962411c4d96ab2f0b6c31ffdd3a5b84f8ed59c08a809df688abffcb5ab9fb88e7b1df1970eadb6e8fa0ac34309_000 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
89 smallestJava19 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_000 0 8
89 smallestJava19 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_000 0 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
90 smallestJava2 070455301c2e18c7c89b850c2e86c311ac5fd223c84e723591012e163d60f11f5fd030343a444049a44940f8607d36c463f30556bf1efa98916d7417c2b4393c_001 2 8
26.0 26.0 26.0 25.75 25.4 
24.0 24.0 24.666666666666668 25.0 25.2 
31.0 31.5 32.0 33.0 34.2 
91 smallestJava20 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_001 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
92 smallestJava21 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_002 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
93 smallestJava22 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_003 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
94 smallestJava23 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_004 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
95 smallestJava24 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_005 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
96 smallestJava25 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_006 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
97 smallestJava26 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_007 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
98 smallestJava27 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_008 0 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
99 smallestJava28 30074a0e036669b5681720e6481cc101877d52ee589bab434417ece22b4133ed584c6a84f80047c10ab47aa73a7807720b5375983e8b489e8e69978e5e0e8b71_009 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
100 smallestJava29 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_002 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
101 smallestJava3 070455301c2e18c7c89b850c2e86c311ac5fd223c84e723591012e163d60f11f5fd030343a444049a44940f8607d36c463f30556bf1efa98916d7417c2b4393c_002 2 8
101 smallestJava3 070455301c2e18c7c89b850c2e86c311ac5fd223c84e723591012e163d60f11f5fd030343a444049a44940f8607d36c463f30556bf1efa98916d7417c2b4393c_002 2 8
26.0 26.0 26.0 25.75 25.4 
24.0 24.0 24.666666666666668 25.0 25.2 
31.0 31.5 32.0 33.0 34.2 
102 smallestJava30 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_003 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
103 smallestJava31 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_004 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
104 smallestJava32 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_005 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
105 smallestJava33 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_006 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
106 smallestJava34 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_007 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
107 smallestJava35 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_008 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
108 smallestJava36 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_009 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
109 smallestJava37 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_010 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
110 smallestJava38 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_011 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
111 smallestJava39 346b1d3c1cdc3032d07222a8a5e0027a2abf95bb1697b9d367d7cca7db1af769d8298e232c56471a122f05e87e79f4bd965855c9c0f8b173ebc0ef5d0abebc7b_015 8 8
30.0 27.5 26.333333333333332 25.0 23.4 
24.0 24.0 25.666666666666668 26.5 27.2 
32.0 32.5 34.0 35.25 37.0 
112 smallestJava4 1391c9b132764431738ca64d39293c8f76de61bab8169ea5e4daf9d14441ee02bf9cf5e448136f7f58d730052ff1c3803688d9e65680d8b757ee1ffdabd4b01f_002 2 8
28.0 27.5 27.0 26.75 26.4 
24.0 24.0 24.666666666666668 25.0 25.2 
31.0 31.5 32.0 33.0 34.2 
113 smallestJava40 36d8008b13f6475ca8fa4553fea10042b0a6c623665065672051445c3464d61b29b47cb66321844a0264505a0f5ccf5aa6de072aa266b5a8b0cf13198380a389_000 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
114 smallestJava41 36d8008b13f6475ca8fa4553fea10042b0a6c623665065672051445c3464d61b29b47cb66321844a0264505a0f5ccf5aa6de072aa266b5a8b0cf13198380a389_001 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
115 smallestJava42 36d8008b13f6475ca8fa4553fea10042b0a6c623665065672051445c3464d61b29b47cb66321844a0264505a0f5ccf5aa6de072aa266b5a8b0cf13198380a389_002 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
116 smallestJava43 36d8008b13f6475ca8fa4553fea10042b0a6c623665065672051445c3464d61b29b47cb66321844a0264505a0f5ccf5aa6de072aa266b5a8b0cf13198380a389_003 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
117 smallestJava44 36d8008b13f6475ca8fa4553fea10042b0a6c623665065672051445c3464d61b29b47cb66321844a0264505a0f5ccf5aa6de072aa266b5a8b0cf13198380a389_004 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
118 smallestJava45 36d8008b13f6475ca8fa4553fea10042b0a6c623665065672051445c3464d61b29b47cb66321844a0264505a0f5ccf5aa6de072aa266b5a8b0cf13198380a389_005 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
119 smallestJava46 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_000 6 8
18.0 17.5 17.0 16.75 16.6 
20.0 21.0 21.333333333333332 21.5 21.8 
29.0 29.5 32.0 34.75 37.4 
120 smallestJava47 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_001 6 8
18.0 17.5 17.0 16.75 16.6 
20.0 21.0 21.333333333333332 21.5 21.8 
29.0 29.5 32.0 34.75 37.4 
121 smallestJava48 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_002 6 8
18.0 17.5 17.0 16.75 16.6 
20.0 21.0 21.333333333333332 21.5 21.8 
29.0 29.5 32.0 34.75 37.4 
122 smallestJava49 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_003 6 8
18.0 17.5 17.0 16.75 16.6 
20.0 21.0 21.333333333333332 21.5 21.8 
29.0 29.5 32.0 34.75 37.4 
123 smallestJava5 1391c9b132764431738ca64d39293c8f76de61bab8169ea5e4daf9d14441ee02bf9cf5e448136f7f58d730052ff1c3803688d9e65680d8b757ee1ffdabd4b01f_003 2 8
28.0 27.5 27.0 26.75 26.4 
24.0 24.0 24.666666666666668 25.0 25.2 
31.0 31.5 32.0 33.0 34.2 
124 smallestJava50 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_004 8 8
16.0 15.5 15.333333333333334 15.25 13.2 
21.0 21.0 21.333333333333332 22.5 23.2 
43.0 45.5 47.0 49.0 50.4 
125 smallestJava51 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_006 6 8
15.0 15.0 14.666666666666666 14.5 12.4 
30.0 31.0 31.333333333333332 31.75 32.4 
49.0 50.5 52.333333333333336 53.5 54.2 
126 smallestJava52 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_007 6 8
126 smallestJava52 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_007 6 8
15.0 15.0 14.666666666666666 14.5 12.4 
30.0 31.0 31.333333333333332 31.75 32.4 
49.0 50.5 52.333333333333336 53.5 54.2 
127 smallestJava53 3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_008 6 8
18.0 17.5 17.0 16.75 16.6 
20.0 21.0 21.333333333333332 21.5 21.8 
29.0 29.5 32.0 34.75 37.4 
128 smallestJava54 3cf6d33ab0357953aa5826c67dc74c4aa483f16ef04c973a68d58cda6f19ea712954b24f366f880b9c18b628c6605eabc4d3e80dc4aa120fac80fe680e2e708f_003 2 8
51.0 50.5 50.0 49.75 49.4 
11.0 11.5 11.666666666666666 11.75 11.8 
9.0 10.0 10.666666666666666 12.0 13.0 
129 smallestJava55 3cf6d33ab0357953aa5826c67dc74c4aa483f16ef04c973a68d58cda6f19ea712954b24f366f880b9c18b628c6605eabc4d3e80dc4aa120fac80fe680e2e708f_004 2 8
51.0 50.5 50.0 49.75 49.4 
11.0 11.5 11.666666666666666 11.75 11.8 
9.0 10.0 10.666666666666666 12.0 13.0 
130 smallestJava56 3cf6d33ab0357953aa5826c67dc74c4aa483f16ef04c973a68d58cda6f19ea712954b24f366f880b9c18b628c6605eabc4d3e80dc4aa120fac80fe680e2e708f_005 2 8
51.0 50.5 50.0 49.75 49.4 
11.0 11.5 11.666666666666666 11.75 11.8 
9.0 10.0 10.666666666666666 12.0 13.0 
131 smallestJava57 3cf6d33ab0357953aa5826c67dc74c4aa483f16ef04c973a68d58cda6f19ea712954b24f366f880b9c18b628c6605eabc4d3e80dc4aa120fac80fe680e2e708f_006 2 8
51.0 50.5 50.0 49.75 49.4 
11.0 11.5 11.666666666666666 11.75 11.8 
9.0 10.0 10.666666666666666 12.0 13.0 
132 smallestJava58 48b82975576f07f162163145b334648a73321d003a0a8cd4577172e48ce4836e63953dffd4460a9a7aadc511a695ff93de0ce2baf953e4b78b747440caa736a6_000 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
133 smallestJava59 48b82975576f07f162163145b334648a73321d003a0a8cd4577172e48ce4836e63953dffd4460a9a7aadc511a695ff93de0ce2baf953e4b78b747440caa736a6_001 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
134 smallestJava6 1391c9b132764431738ca64d39293c8f76de61bab8169ea5e4daf9d14441ee02bf9cf5e448136f7f58d730052ff1c3803688d9e65680d8b757ee1ffdabd4b01f_004 2 8
134 smallestJava6 1391c9b132764431738ca64d39293c8f76de61bab8169ea5e4daf9d14441ee02bf9cf5e448136f7f58d730052ff1c3803688d9e65680d8b757ee1ffdabd4b01f_004 2 8
28.0 27.5 27.0 26.75 26.4 
24.0 24.0 24.666666666666668 25.0 25.2 
31.0 31.5 32.0 33.0 34.2 
135 smallestJava60 5a5683598d8e2140d344e9ac96a8d6105b8e6e55831ab874cd960dfe789c3b242d57aad028e2b28331e4d61019d6e1b1d1cad97316bcb0378df48de738147b7d_000 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
136 smallestJava61 5a5683598d8e2140d344e9ac96a8d6105b8e6e55831ab874cd960dfe789c3b242d57aad028e2b28331e4d61019d6e1b1d1cad97316bcb0378df48de738147b7d_001 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
137 smallestJava62 5a5683598d8e2140d344e9ac96a8d6105b8e6e55831ab874cd960dfe789c3b242d57aad028e2b28331e4d61019d6e1b1d1cad97316bcb0378df48de738147b7d_002 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
138 smallestJava63 5a5683598d8e2140d344e9ac96a8d6105b8e6e55831ab874cd960dfe789c3b242d57aad028e2b28331e4d61019d6e1b1d1cad97316bcb0378df48de738147b7d_004 8 8
32.0 28.5 27.333333333333332 26.25 24.4 
22.0 22.0 22.0 22.0 22.0 
30.0 30.5 32.0 33.25 35.0 
139 smallestJava64 68eb0bb00bcd06020ba4e5c5afbce504f5e7af9618c274197da7d50f668649a59f3eb961a718f5f67cc8731f9f5e2df46e511d083b2b5e785e9377c8f94e6ea5_000 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
140 smallestJava65 68eb0bb00bcd06020ba4e5c5afbce504f5e7af9618c274197da7d50f668649a59f3eb961a718f5f67cc8731f9f5e2df46e511d083b2b5e785e9377c8f94e6ea5_001 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
141 smallestJava66 68eb0bb00bcd06020ba4e5c5afbce504f5e7af9618c274197da7d50f668649a59f3eb961a718f5f67cc8731f9f5e2df46e511d083b2b5e785e9377c8f94e6ea5_002 6 8
17.0 16.5 16.0 15.75 15.6 
24.0 24.0 26.0 27.0 29.0 
31.0 31.5 34.0 36.75 39.4 
142 smallestJava67 6aaeaf2ffb623b5736c0c0b9e8a1a3b080e8aef14d963d899eb3e4073245ad1171e26fb2a64fb88db6e40aa59e894a55eac832e38d444755cb3b6ad10ba74c62_000 8 8
26.0 25.5 22.666666666666668 21.25 20.2 
13.0 14.5 15.0 15.5 16.6 
24.0 24.0 24.0 24.0 27.0 
143 smallestJava68 6aaeaf2ffb623b5736c0c0b9e8a1a3b080e8aef14d963d899eb3e4073245ad1171e26fb2a64fb88db6e40aa59e894a55eac832e38d444755cb3b6ad10ba74c62_001 8 8
26.0 25.5 22.666666666666668 21.25 20.2 
13.0 14.5 15.0 15.5 16.6 
24.0 24.0 24.0 24.0 27.0 
144 smallestJava69 6aaeaf2ffb623b5736c0c0b9e8a1a3b080e8aef14d963d899eb3e4073245ad1171e26fb2a64fb88db6e40aa59e894a55eac832e38d444755cb3b6ad10ba74c62_002 8 8
6.0 6.0 6.0 6.0 6.0 
24.0 24.0 25.0 25.5 26.2 
49.0 51.5 52.333333333333336 52.75 54.0 
145 smallestJava7 1391c9b132764431738ca64d39293c8f76de61bab8169ea5e4daf9d14441ee02bf9cf5e448136f7f58d730052ff1c3803688d9e65680d8b757ee1ffdabd4b01f_005 2 8
28.0 27.5 27.0 26.75 26.4 
24.0 24.0 24.666666666666668 25.0 25.2 
31.0 31.5 32.0 33.0 34.2 
146 smallestJava70 75c98d3d90ca9a022bbf45421aa04a07f37da8a126811259bc4873e9458baab0a4863fa6664e5735c60172b34a16ed5acef892635f4f16e6d5737fb3685d0356_000 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
147 smallestJava71 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_000 5 8
5.0 5.0 5.0 5.0 4.8 
19.0 19.0 19.666666666666668 20.0 20.2 
50.0 52.5 53.333333333333336 54.0 55.2 
148 smallestJava72 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_001 5 8
5.0 5.0 5.0 5.0 4.8 
19.0 19.0 19.666666666666668 20.0 20.2 
50.0 52.5 53.333333333333336 54.0 55.2 
149 smallestJava73 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_002 5 8
5.0 5.0 5.0 5.0 4.8 
19.0 19.0 19.666666666666668 20.0 20.2 
50.0 52.5 53.333333333333336 54.0 55.2 
150 smallestJava74 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_003 5 8
5.0 5.0 5.0 5.0 4.8 
19.0 19.0 19.666666666666668 20.0 20.2 
50.0 52.5 53.333333333333336 54.0 55.2 
151 smallestJava75 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_004 5 8
3.0 3.0 3.0 3.0 2.8 
32.0 32.0 32.333333333333336 32.5 33.4 
52.0 54.5 55.333333333333336 56.0 57.2 
152 smallestJava76 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_006 5 8
5.0 5.0 5.0 5.0 4.8 
19.0 19.0 19.666666666666668 20.0 20.2 
50.0 52.5 53.333333333333336 54.0 55.2 
153 smallestJava77 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_007 6 8
4.0 4.0 4.0 4.0 3.8 
30.0 30.0 30.666666666666668 31.0 31.8 
52.0 54.0 55.0 55.5 56.6 
154 smallestJava78 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_009 6 8
6.0 6.0 6.0 6.0 5.8 
21.0 21.0 22.666666666666668 23.5 24.2 
50.0 52.0 53.0 53.5 54.6 
155 smallestJava79 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_010 5 8
3.0 3.0 3.0 3.0 2.8 
32.0 32.0 32.333333333333336 32.5 33.4 
52.0 54.5 55.333333333333336 56.0 57.2 
156 smallestJava8 15cb07a72bc49f3f4b4a1000410c388b4d03b9f36236365ba4b611ca0617243b6de4e2e0868abf9ccb667e5ff71ccd3ce631cd59fcf13ee22addabf66c1824fa_002 6 8
18.0 17.5 17.0 16.75 16.6 
20.0 21.0 21.333333333333332 21.5 21.8 
29.0 29.5 32.0 34.75 37.4 
157 smallestJava80 769cd811312cbbb82c87033a78ac9584ad282550bcb9cc3ae8c4e3da44c288c1a5b3954e01998c3c0654ee6774ceab66e9fe5b135750905c917d2b0bb5fab98b_011 8 8
3.0 3.0 3.0 3.0 2.6 
32.0 32.5 32.666666666666664 32.75 33.6 
52.0 54.5 55.333333333333336 56.25 57.4 
158 smallestJava81 818f8cf4e2e713753d02db9ee70a099b71f2a5a6bdc904191cf9ba68cfa5f64328464dccdd9b02fe0822e14a403dc196fe88b9964969409e60c93a776186a86a_002 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
159 smallestJava82 818f8cf4e2e713753d02db9ee70a099b71f2a5a6bdc904191cf9ba68cfa5f64328464dccdd9b02fe0822e14a403dc196fe88b9964969409e60c93a776186a86a_003 8 8
32.0 28.5 27.333333333333332 26.25 24.4 
22.0 22.0 22.0 22.0 22.0 
30.0 30.5 32.0 33.25 35.0 
160 smallestJava83 818f8cf4e2e713753d02db9ee70a099b71f2a5a6bdc904191cf9ba68cfa5f64328464dccdd9b02fe0822e14a403dc196fe88b9964969409e60c93a776186a86a_005 8 8
32.0 28.5 27.333333333333332 26.25 24.4 
22.0 22.0 22.0 22.0 22.0 
30.0 30.5 32.0 33.25 35.0 
161 smallestJava84 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_000 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
162 smallestJava85 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_001 2 8
162 smallestJava85 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_001 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
163 smallestJava86 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_002 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
164 smallestJava87 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_003 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
